scorer,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert
7,395.55606,241.12411,0.5095263,394.53323,236.0884,0.74412876,418.51996,232.6677,0.9510348,405.2463,244.81161,0.82584953,422.82413,274.27203,0.45330092,403.47357,337.35492,0.62264967,327.56784,332.99374,0.70395947,291.4788,298.12717,0.7902273,391.98853,262.1154,0.6716607,390.00156,274.22787,0.56658584,381.1668,279.43518,0.47329378,420.77844,257.27917,0.67550373,424.40234,274.00058,0.5845043,421.84854,277.09988,0.52815336,389.4514,301.499,0.5504978,383.93515,299.51697,0.6443074,375.787,313.89673,0.46546066,424.5263,313.74225,0.5666667,432.56427,314.2582,0.644832,429.58624,326.41397,0.339969
8,398.8807,239.4983,0.5262728,394.64343,235.9204,0.7672006,418.43466,232.11868,0.96713126,405.2252,244.72937,0.8156067,422.17914,274.5096,0.47701767,403.13123,337.6311,0.63142574,327.70316,333.13403,0.70293087,291.2172,298.3971,0.80138385,392.111,261.3292,0.677044,389.88242,273.46146,0.56188655,382.106,278.4447,0.4757906,421.0844,256.41922,0.69545656,424.6597,273.55106,0.5971729,423.0171,275.8062,0.5350935,388.8836,301.89868,0.5632896,382.929,299.62692,0.67285633,375.73105,314.32388,0.47064123,424.8918,314.4369,0.5742803,433.03903,314.3954,0.66866356,430.18164,326.65955,0.36970374
9,398.46402,238.13414,0.50363576,395.37363,233.96674,0.71999604,418.29956,231.86469,0.9696233,405.16324,244.40805,0.84272957,422.7895,273.76776,0.46698293,402.9446,337.32013,0.6484554,327.5249,332.96875,0.7131416,291.25137,297.88007,0.80352485,391.78943,262.3258,0.6903214,390.8617,274.69064,0.5835887,381.2354,278.88394,0.4908165,420.4658,257.75958,0.6855266,424.75983,273.71274,0.59169006,421.84668,277.04538,0.5306189,389.40506,301.58182,0.5802827,384.52164,299.3766,0.64725274,375.5845,315.0947,0.511118,424.70276,313.3457,0.57527256,434.02515,313.998,0.71181256,432.52637,327.6745,0.4518192
10,398.3179,238.55225,0.46305832,394.99265,234.15463,0.7305544,417.93808,231.58246,0.952299,405.44916,243.88771,0.85418844,423.59998,273.008,0.4283792,403.16757,337.2285,0.6412398,327.29715,332.89957,0.7237204,291.06128,298.10895,0.80518734,393.06265,262.65576,0.6847984,391.85992,275.18915,0.5950946,381.76212,279.47214,0.48460427,419.37643,257.69238,0.69123816,424.21176,274.33557,0.59246635,420.43362,277.81918,0.5173697,390.42905,301.29715,0.57105625,385.8386,299.0345,0.6184913,375.6634,315.08914,0.5006169,424.37402,313.2097,0.5662291,433.67825,313.29703,0.68676186,431.85828,326.9474,0.41687658
11,394.7476,240.49629,0.4613167,395.33704,233.90648,0.6929426,417.87402,231.35864,0.9160268,405.82278,243.51382,0.8267445,423.54025,272.58456,0.43147495,403.56897,337.2343,0.6239806,327.0029,332.61026,0.7271785,290.33893,297.8525,0.7739145,392.75894,262.46994,0.68453664,391.45337,275.24033,0.6048587,381.35788,280.4363,0.49587923,418.72073,257.81744,0.7059315,424.403,274.2161,0.5853366,419.63376,277.98755,0.50131184,390.72845,301.077,0.5376671,386.20685,299.10788,0.5708878,375.50317,314.929,0.48023638,424.56006,312.76813,0.56662726,433.80002,313.79596,0.6772155,432.15607,327.464,0.40137315
12,396.73993,239.6196,0.52093273,391.16495,233.78343,0.68689406,419.67084,231.71223,0.91715693,405.9659,243.337,0.81129026,424.1328,273.06976,0.4053971,403.0149,337.58957,0.62106645,328.96106,333.86716,0.6973215,291.21008,299.98605,0.8099169,392.19583,262.55377,0.6824307,391.86536,274.94458,0.60507447,381.15732,281.1589,0.52780145,420.2748,257.5795,0.65284103,424.3899,274.29126,0.57687724,419.8826,278.31128,0.48318797,391.21796,300.7793,0.5399555,386.0486,298.82922,0.55146563,392.09354,332.49255,0.4767285,423.90213,313.06628,0.5864878,431.76572,314.29517,0.62053245,429.35388,326.07236,0.3272232
13,396.97046,239.92456,0.48632947,391.5539,234.24895,0.67260265,419.41574,231.31754,0.9152435,406.69272,242.88766,0.8118554,427.62378,272.9791,0.37728104,403.1695,337.43475,0.63396734,329.02985,334.03613,0.6877677,291.67413,301.02908,0.7973107,393.37045,263.33704,0.6702855,392.88315,275.60617,0.61534953,380.85373,281.62613,0.5419572,419.48642,258.11285,0.66051996,423.81284,274.65903,0.5589718,418.42786,279.09695,0.46065193,391.62897,300.65442,0.53306603,386.3961,298.4901,0.50271946,374.93808,316.00967,0.48929325,423.8635,312.7587,0.5909291,431.94003,314.21375,0.62980103,429.7433,326.38312,0.34348938
14,396.50345,240.47993,0.51397777,393.22043,234.72754,0.6953926,418.97766,231.30478,0.90913653,406.1428,243.20369,0.8162513,424.4416,272.41296,0.41460773,403.9852,337.45334,0.64861614,329.43652,334.07214,0.65919876,291.02237,300.60532,0.8176536,392.2238,263.1402,0.6793646,391.7636,275.74524,0.60321236,381.1928,282.22696,0.50184095,419.8282,258.02213,0.67858505,424.40085,274.43454,0.5754572,419.82248,278.95453,0.47965103,391.7372,300.263,0.5390552,386.8081,298.64905,0.5497844,392.34668,332.33392,0.47044882,424.37103,312.1929,0.57981503,432.69443,313.93088,0.6401246,430.29016,326.55908,0.36249498
15,395.1855,240.96234,0.469526,393.55804,234.99207,0.6948254,418.3855,231.51982,0.9083922,406.45712,242.86847,0.8142948,427.53888,272.27493,0.39206302,404.4841,337.79123,0.66224056,329.56244,334.09552,0.6518752,291.2173,300.61295,0.8153981,393.14096,263.50745,0.67114896,392.23303,276.68192,0.6182815,381.24167,281.1633,0.50193167,418.7528,258.6147,0.6856968,423.65826,274.6211,0.5576261,418.08264,279.35608,0.45969644,392.5788,300.23047,0.49715057,387.2784,298.4463,0.5220228,393.0366,332.36057,0.46930107,424.05276,311.87952,0.5833838,432.39597,313.81647,0.62298477,430.25003,326.8017,0.34410778
16,393.98245,241.94597,0.4337275,395.83542,235.40115,0.6799043,418.31583,230.71204,0.9044045,406.82114,242.30734,0.822323,428.42557,271.5935,0.36497596,404.645,337.8002,0.66348886,329.2298,334.10745,0.65121996,291.25473,300.57034,0.8221298,393.57956,264.3639,0.6682696,392.6784,277.44122,0.6071243,381.52118,281.24005,0.50505304,417.7393,259.01672,0.69592154,423.17313,274.79135,0.532414,415.72824,280.9492,0.44149452,393.12625,300.46313,0.4861063,385.70374,301.94904,0.4975214,393.3866,332.33624,0.4736847,423.70038,311.86234,0.57889533,431.53198,313.74847,0.5860317,428.7105,326.02286,0.30802083
17,394.83566,241.98167,0.44215158,395.5384,235.32925,0.6835107,418.15463,231.25983,0.8841027,406.66898,242.39725,0.8237003,428.09647,271.7158,0.36632648,404.59784,337.7946,0.6736334,329.21143,334.08926,0.65893906,290.91626,299.9768,0.84528124,393.25906,264.57916,0.6616146,392.358,277.3611,0.6051086,381.7044,281.0141,0.51187986,418.25397,259.31525,0.69812536,423.5984,274.8208,0.5434126,416.43524,280.84695,0.45144418,392.8537,300.7024,0.48711553,385.7838,302.2697,0.48744744,393.15305,332.11707,0.47331336,424.5375,312.1032,0.56563693,431.9864,314.22687,0.6011365,429.14423,326.5357,0.32600504
18,394.95148,241.88733,0.43502343,395.37845,236.05258,0.7100905,417.89352,231.0681,0.8923488,406.65018,242.47496,0.8286916,428.43094,271.38058,0.36518532,404.61066,337.56808,0.6893603,329.14655,334.09277,0.6671975,290.52844,300.01767,0.8411627,393.0827,265.04776,0.6651265,392.2135,277.79828,0.6021785,380.92334,281.20523,0.5219798,417.926,259.8158,0.69820297,420.0209,273.98016,0.53883475,416.40103,281.24966,0.45816687,392.708,300.9417,0.49222463,385.64185,302.55737,0.5050267,375.72787,314.9082,0.47593927,424.3699,311.8789,0.56197846,432.72546,314.06427,0.6151082,429.78616,326.27673,0.35079163
19,395.14484,242.42924,0.38443968,395.22833,236.03995,0.67424226,417.82855,231.52904,0.86418235,406.7933,242.59825,0.8072646,429.3058,271.27646,0.32591662,405.00967,337.17804,0.68183905,329.32495,334.05273,0.6387163,290.3432,300.23666,0.8515091,393.91187,265.3029,0.65026087,392.72296,278.12433,0.62400556,379.93524,282.46072,0.5130863,416.88177,260.27325,0.6785897,416.0616,275.03568,0.5490141,397.333,279.31833,0.4458278,395.87997,306.24103,0.4704209,385.9559,303.0381,0.48002163,393.16034,331.54874,0.47065103,423.6248,311.097,0.55667853,432.4087,313.8729,0.5997323,429.72385,326.28995,0.35454157
20,387.7539,249.4754,0.36872128,394.89056,236.99474,0.69632703,415.7384,230.6081,0.8712989,406.8079,243.16692,0.7905168,430.11383,270.82422,0.3295986,404.9449,337.09863,0.6857266,329.31778,334.14316,0.6481509,290.45724,300.06845,0.854411,394.66483,265.208,0.64889425,393.19992,278.653,0.61193764,379.87408,282.9526,0.5321389,415.95068,260.37115,0.6544585,414.7485,275.20892,0.54023355,396.18762,278.88797,0.4362161,396.39328,306.07645,0.47864488,386.1426,302.94156,0.48788503,393.3784,331.5223,0.46740776,423.49207,311.21005,0.564868,432.47327,313.54984,0.5882959,429.6836,325.99384,0.35839495
21,387.85916,249.90672,0.34057996,394.85602,237.98518,0.70417064,415.0737,230.7441,0.86386627,406.44604,243.37971,0.7843987,430.98483,270.58533,0.32056922,404.9663,337.21634,0.65881693,334.5688,335.25528,0.6512759,290.7985,300.16095,0.8553293,395.75674,265.84045,0.63594836,394.10025,279.05487,0.59310323,380.6626,284.00217,0.5231079,416.15265,260.48822,0.64878607,414.72543,275.46802,0.5240788,395.58856,279.98526,0.419259,397.07028,305.41098,0.48114756,386.20755,302.94305,0.45245624,394.89917,332.13626,0.46440622,423.59976,311.28912,0.5533051,431.9169,313.35376,0.55601364,428.919,325.15805,0.31562373
22,377.0434,262.13556,0.3522565,394.19556,238.64001,0.71729654,413.9165,231.01385,0.8357768,406.0322,243.93341,0.77126217,431.2779,270.6774,0.32137457,404.81265,337.24503,0.6665458,334.28973,335.33658,0.6436181,291.06973,300.5417,0.8453665,396.08286,266.20575,0.6291758,394.44403,279.40677,0.5647774,380.99493,283.9788,0.5186203,415.05225,260.8792,0.6338382,413.72012,275.87595,0.5235606,395.20316,279.80588,0.41639367,397.4416,305.5175,0.48738635,386.54233,303.29852,0.45730367,393.85516,332.26773,0.49375102,423.914,311.60703,0.55908716,432.01733,313.3046,0.5520692,429.1664,325.08484,0.32591468
23,376.01346,263.15356,0.39633405,394.01617,238.86166,0.73864794,413.41864,231.54161,0.8211401,405.6703,244.31561,0.7647598,431.5029,266.55164,0.32490715,404.48328,337.52396,0.63796216,334.47733,335.39062,0.6472725,290.99594,300.50482,0.84884876,395.73944,266.60757,0.6398149,394.40247,279.90625,0.5668348,381.31943,284.7417,0.53573066,414.61447,261.23178,0.6200066,413.11783,276.49734,0.54021484,395.03363,280.46323,0.42113587,398.31494,304.62494,0.46379,387.3657,303.65762,0.43243787,395.0344,333.31543,0.4880475,422.80103,311.5302,0.55652463,430.90298,313.78723,0.49497157,428.6521,325.05447,0.286598
24,395.06256,244.04782,0.27981162,393.65033,240.42645,0.6635748,412.93448,231.48962,0.7598115,405.2522,244.6603,0.71656924,437.6516,271.80536,0.28374603,405.3355,337.26498,0.5715471,329.68442,334.27066,0.6707872,290.3802,300.2419,0.86354935,393.65012,267.74368,0.5958629,395.84833,283.1344,0.5821054,381.7281,287.5573,0.543999,414.37433,260.1998,0.5722796,410.40787,278.3518,0.51119095,391.76044,282.33142,0.3798101,418.9099,314.29507,0.3933643,390.68933,306.11362,0.33216834,396.60788,334.07028,0.45255244,421.88565,312.23276,0.5612254,421.54492,312.28845,0.40282074,426.57626,325.13318,0.26337388
25,389.81592,247.45595,0.28329158,393.4154,241.71388,0.65107447,411.72745,231.92778,0.7097666,404.7247,245.32275,0.6904546,441.8929,273.0284,0.28647122,405.5024,337.31097,0.57616943,334.73346,335.68793,0.66123825,289.90402,300.79712,0.8380079,396.29346,268.30347,0.5853146,396.90384,284.17654,0.548549,382.22983,288.59644,0.56002146,413.70166,260.3061,0.5440459,409.85684,279.12622,0.49548268,390.49377,282.65463,0.36644498,418.58066,314.49805,0.40476874,396.81088,317.1343,0.3434096,396.92743,334.19775,0.45581186,421.93036,312.4219,0.55052435,428.68848,315.7001,0.40264067,427.32758,325.4772,0.27568087
26,388.8113,248.37459,0.28521997,392.64145,241.86139,0.69488335,410.9494,232.43968,0.7002859,404.5672,245.65851,0.6837009,436.21097,266.8328,0.31192592,405.22586,336.771,0.5419603,333.99475,335.46555,0.657387,289.84937,300.67108,0.8415569,395.47287,268.5988,0.60863477,396.34262,284.39148,0.53287506,382.44595,288.7148,0.55000186,413.29858,260.78748,0.56497383,410.21704,279.18863,0.50805277,390.84003,283.23175,0.38211098,418.84436,314.4308,0.41648865,397.0222,317.22488,0.33207402,397.64417,334.273,0.44214833,421.56403,312.48895,0.5384394,421.0205,312.4659,0.3945341,427.3164,325.5321,0.25317836
27,389.31192,248.68494,0.3021396,392.38538,242.5579,0.6889309,410.6561,232.947,0.6683301,404.2992,246.14568,0.66449344,436.0805,266.4358,0.3245578,405.5979,336.98624,0.55350643,334.65967,335.60202,0.6610249,289.45837,301.0815,0.85672736,395.20615,268.7804,0.6105461,396.95065,282.13544,0.52875316,382.01913,290.1266,0.56919444,411.7949,262.98465,0.5597112,411.2541,278.6178,0.512641,392.2997,287.24252,0.40109563,418.76877,314.81503,0.4181558,396.67648,317.2649,0.34997967,397.6236,334.01132,0.44486275,422.1995,312.10175,0.54525423,421.0716,312.40802,0.40444702,427.20786,325.29602,0.26289862
28,389.83478,248.7584,0.3421283,392.9979,242.36182,0.70004916,410.77295,233.4628,0.64769137,404.3778,246.54173,0.662181,435.3776,266.01025,0.3477004,406.55225,337.289,0.5951548,336.43826,335.891,0.6605671,289.6444,302.35657,0.81121504,394.17294,268.3249,0.6241937,396.03818,282.32352,0.52165157,381.62186,290.39072,0.56998336,412.02548,263.32144,0.5622848,411.31143,278.9391,0.53581554,393.25287,287.8687,0.4099558,401.64218,304.42575,0.42414755,390.65256,304.7183,0.37620512,397.15918,333.47733,0.4644609,423.7609,311.16235,0.55989015,427.28134,316.24738,0.45136,427.9319,325.6887,0.29258162
29,389.96518,247.8208,0.36402693,392.31573,242.3858,0.7110411,409.90167,233.16913,0.6932817,404.278,246.5689,0.6870221,432.0704,265.66348,0.38400134,407.02185,337.04282,0.6166942,336.75638,336.17422,0.68954927,289.2833,302.35388,0.82370484,392.47095,268.82877,0.65395844,394.08856,282.42133,0.5423626,379.89545,291.1519,0.5731528,414.62897,260.1518,0.5788818,411.8148,279.04752,0.54411066,394.7295,287.48087,0.43571857,401.33917,304.6912,0.47505796,389.89896,303.77924,0.42963797,376.81784,314.42087,0.48894444,424.92227,310.47906,0.55537236,428.10446,315.41913,0.4794405,427.57474,324.97736,0.29541406
30,389.3928,248.34981,0.41380233,391.69525,242.26535,0.75896144,409.76175,233.74733,0.7418616,403.68277,247.13382,0.70316094,431.21082,265.4161,0.4145565,407.7522,337.51468,0.6489021,337.3454,335.91394,0.66352326,289.63187,302.24136,0.83593655,391.263,268.85852,0.6571841,392.53268,283.06644,0.5343201,379.0508,290.6248,0.5781338,412.99844,264.45828,0.60197794,412.5115,279.4085,0.5540516,396.5897,286.9377,0.44385168,400.2572,305.7796,0.49974108,389.24628,303.38138,0.4970049,376.60648,314.30716,0.5069091,427.65924,309.5839,0.57384765,430.9308,314.51718,0.53517544,428.8335,324.88638,0.33849314
31,388.5917,248.41531,0.43217665,390.8695,242.4537,0.7535683,408.476,233.95824,0.7664765,403.07205,247.39903,0.7066152,430.8231,264.77313,0.4290355,407.78488,337.46835,0.6361479,337.61847,336.0159,0.6626867,289.57428,302.0439,0.8154892,390.46475,268.5962,0.6744744,391.37012,282.4621,0.5432931,377.96414,290.2586,0.582974,412.57794,264.41336,0.6333388,412.9628,278.70312,0.5710706,397.37137,285.97357,0.4538346,400.0788,306.2,0.50670123,388.92746,303.78082,0.5034927,376.87607,314.27094,0.49857315,427.76404,309.4994,0.5760277,431.87875,314.3514,0.5479955,429.58835,325.21014,0.344334
32,388.02585,248.28531,0.43715924,390.34915,242.73112,0.762539,407.55316,234.05704,0.82702327,402.28622,247.85724,0.7114721,430.69937,264.5325,0.4359885,407.68292,337.27808,0.6709241,337.44327,336.04422,0.62121576,289.83804,302.56284,0.81421614,389.33264,268.38376,0.6922108,390.54285,282.62842,0.5647359,376.9196,290.30264,0.6100584,412.50266,264.71625,0.665917,412.88773,278.81525,0.5882544,398.1282,285.64963,0.4667346,399.88812,305.85272,0.52103007,388.0636,303.76392,0.53043526,376.73337,313.99945,0.5100067,427.90558,308.76468,0.57768166,432.19116,314.1989,0.5462197,428.88055,324.45795,0.34744495
33,372.85464,275.66635,0.5122619,389.00864,243.97865,0.7580119,406.04425,234.14342,0.86207604,401.3436,249.07207,0.71683073,430.86508,264.2072,0.46232563,407.953,337.12167,0.6630381,339.89636,337.42566,0.59804255,289.99612,302.26422,0.8038684,390.17365,268.48697,0.6759294,391.25998,283.1931,0.5957355,374.90277,291.1147,0.6413914,411.73776,264.8308,0.682955,412.65155,278.49585,0.5888452,398.51358,284.47803,0.48377967,399.0847,305.96594,0.55906117,386.8321,303.00256,0.5497966,376.63626,317.24646,0.51614296,428.10178,308.869,0.5631311,432.59082,313.50085,0.5588082,428.99536,323.97113,0.3480979
34,372.38278,275.86658,0.55840886,388.63596,243.9993,0.7556546,405.05157,234.20662,0.8970997,400.73077,249.3027,0.7292399,431.03027,263.78183,0.4648469,407.9972,336.38467,0.6199164,340.49066,337.6232,0.6036706,289.97626,302.59973,0.8008311,390.313,268.5281,0.66249394,391.28616,283.72302,0.63164914,373.35132,292.31134,0.6478479,411.33682,265.1378,0.7135296,412.22955,279.0023,0.6243557,407.31796,285.9599,0.4912354,400.9655,305.8602,0.54927045,388.65546,304.11752,0.5064218,397.16614,330.13422,0.49091685,432.35715,306.88974,0.54254425,432.78824,312.60754,0.5566303,429.1966,322.76144,0.3728411
35,371.5749,276.50977,0.622086,387.19254,244.94043,0.75965154,403.41238,233.82532,0.9075173,400.3605,249.25278,0.7284616,432.23853,263.93948,0.4516957,408.89847,336.2683,0.605244,340.9585,337.62442,0.59549534,289.9376,302.7038,0.7925488,391.40292,268.81424,0.64269406,392.76254,283.47705,0.62577164,373.70102,292.45496,0.6675958,410.9624,264.89838,0.71480644,412.4072,278.5082,0.6252369,401.55942,284.16443,0.48014358,401.52493,306.32962,0.5392556,389.93405,304.3888,0.4756402,377.8642,314.1905,0.4842378,432.56198,307.27728,0.5417372,432.8405,312.6452,0.5673845,429.41946,322.70175,0.3818031
36,369.8605,277.99222,0.6689582,387.12616,244.86337,0.78911227,404.01657,233.38603,0.94529384,400.7948,249.76773,0.730376,431.40463,264.06375,0.48000187,410.02475,337.67984,0.58496207,345.55084,339.31824,0.59993553,289.709,303.62802,0.7465805,391.80984,267.90524,0.60843796,392.19165,284.50452,0.6682137,373.3336,293.87466,0.6812095,411.5668,265.06265,0.75679106,412.22577,279.43057,0.60986495,402.12042,284.99475,0.5307742,402.48648,307.13254,0.50859094,391.3315,304.76862,0.5295931,377.93726,315.78152,0.51654154,433.0173,306.67117,0.5270838,432.47803,312.61337,0.5536154,428.5323,322.9251,0.3446237
37,370.2021,278.41455,0.65067637,386.00967,245.68452,0.7750852,402.71616,234.72952,0.9603849,399.7338,250.48552,0.7089783,431.79324,264.34406,0.46288285,410.77582,337.94537,0.5670431,346.21518,339.62708,0.56378555,290.03656,303.8679,0.708146,391.18607,268.4763,0.61489147,392.61224,284.57922,0.6501007,372.99655,294.06903,0.66144705,410.62262,265.02042,0.7513316,411.3523,279.68637,0.6190282,401.35706,285.373,0.50777954,403.21387,307.73477,0.49073747,394.354,312.565,0.48982936,377.95847,315.79608,0.48496658,433.19907,306.64584,0.5394313,432.5389,313.19183,0.57018286,429.02518,323.63858,0.35695285
38,368.79935,278.6759,0.68796045,385.4117,246.10394,0.7109066,401.65173,235.63986,0.9586502,399.11853,250.9876,0.7128985,431.27676,263.60806,0.4707679,413.53564,337.98044,0.5883568,347.38644,339.88876,0.64335614,289.98935,304.0055,0.69990224,390.0634,268.99014,0.6165224,391.71375,285.57288,0.6644591,372.27448,295.37357,0.63828313,409.74362,265.2327,0.73417675,409.4549,280.29105,0.61412364,401.02414,285.84314,0.51887846,404.1923,307.39044,0.51141226,394.09225,312.78525,0.52280945,378.72726,319.51962,0.49542332,433.52414,305.70447,0.55078125,431.98843,312.66562,0.5640037,428.75443,323.64716,0.37525538
39,366.88208,281.0428,0.6945182,385.3074,248.72968,0.6807254,400.39172,236.26746,0.94942427,397.8948,251.6363,0.7167043,431.64258,262.95084,0.47617266,414.6263,338.08652,0.57141477,348.1727,339.80676,0.65607893,290.7547,303.92093,0.69425184,390.41855,268.90497,0.61172086,392.27588,285.9709,0.65397596,372.73373,296.42258,0.65404713,408.9336,264.39972,0.72875,409.4329,280.42932,0.6267184,400.91525,285.6905,0.5084178,405.4368,307.1979,0.5019946,394.80084,313.30112,0.5501372,379.71173,320.18124,0.48571092,433.43414,305.1415,0.55048144,430.89728,312.5096,0.5521453,428.53506,323.69064,0.38650197
