Snout_X,Snout_Y,Snout_Z,Left_Ear_X,Left_Ear_Y,Left_Ear_Z,Right_Ear_X,Right_Ear_Y,Right_Ear_Z,Neck_X,Neck_Y,Neck_Z,Back_X,Back_Y,Back_Z,Tail_Base_X,Tail_Base_Y,Tail_Base_Z,Tail_Mid_X,Tail_Mid_Y,Tail_Mid_Z,Tail_Tip_X,Tail_Tip_Y,Tail_Tip_Z,Shoulder_Left_X,Shoulder_Left_Y,Shoulder_Left_Z,Elbow_Left_X,Elbow_Left_Y,Elbow_Left_Z,Front_Paw_Left_X,Front_Paw_Left_Y,Front_Paw_Left_Z,Shoulder_Right_X,Shoulder_Right_Y,Shoulder_Right_Z,Elbow_Right_X,Elbow_Right_Y,Elbow_Right_Z,Front_Paw_Right_X,Front_Paw_Right_Y,Front_Paw_Right_Z,Hip_Left_X,Hip_Left_Y,Hip_Left_Z,Knee_Left_X,Knee_Left_Y,Knee_Left_Z,Hind_Paw_Left_X,Hind_Paw_Left_Y,Hind_Paw_Left_Z,Hip_Right_X,Hip_Right_Y,Hip_Right_Z,Knee_Right_X,Knee_Right_Y,Knee_Right_Z,Hind_Paw_Right_X,Hind_Paw_Right_Y,Hind_Paw_Right_Z
70.545552485485,29.238276039855467,693.5300211571802,58.93361959201218,15.996223071042458,616.9527020665097,77.81074950108076,12.256412112022337,623.2712983387331,67.45125104900762,24.58014004882814,614.5737965501003,85.10269319135612,37.97284229671738,584.485573307357,60.32694672645051,92.57470575853131,570.7537727283773,2.1135572854445037,90.34895985948893,583.6330706532196,-30.37193091033518,69.54008709359825,635.7556937352949,56.46724776436452,39.20313270858167,609.679265613213,56.43776003218946,51.67401128029989,613.3617645000049,48.851093901814224,58.3433182012416,633.8443592503688,78.63991446164695,34.57956679012049,621.1659429763715,82.95555653745966,48.31906001388844,628.4449233702117,90.12014724100844,59.475307096878154,723.211033146017,51.768315143629714,66.54591281780444,577.5140434966884,48.96314137881408,66.38827563404448,594.2221963996668,40.45249266924471,79.01763308828794,599.4090190158115,76.08742839695266,73.41926647152175,568.4096825422457,87.10873914186533,77.3757509917072,603.7735768887079,77.3914576527881,86.93556558548164,595.591535584705
69.65177894131803,29.36934644067034,690.6366684277632,59.25746730506512,15.799692765936335,617.4632743062779,77.78337728943714,12.045381187987466,623.5911183009158,67.83841269715762,24.22067656604777,615.899610279337,84.22865621547562,37.38050273290304,578.6152692873022,60.632413125115086,92.59174247832736,571.1181924565786,1.9070527307126401,90.61757370472522,585.2821778942324,-31.012440385296625,69.28717385555063,635.8372260831654,56.132436717563785,38.86728121955416,609.483870386376,56.018846854550596,51.54555643588607,613.0590432159283,48.84675505275544,58.739163263717764,634.2915031517216,77.88062689893088,34.42474205159901,620.1041939557333,83.17445059647535,48.19918938530139,629.2536608227302,89.0908213465621,59.4649862432685,721.1926865596205,51.953093965811554,66.28121259452165,576.8761431636882,50.63657288763064,69.41338398244805,593.293965854901,40.540429686628976,79.11225140850446,599.6760626956669,76.3688949933212,73.30412390802451,569.1080348805585,87.17148267533017,77.65924019206034,604.2658180171968,77.38786363514484,86.93804502417319,595.4308957625982
68.8729839574796,29.898534378262074,686.6102634154229,55.60053049551072,16.08911711957534,610.4945934769714,79.23433008153647,11.782089322068327,625.5206709466034,68.03281144591611,24.14307524131074,616.4734895554955,83.83537095476831,36.89100517760832,577.0080303951556,60.37822989839787,93.26932996721686,573.3270192095073,2.9681094912972763,90.82768635885175,585.8405046040622,-30.717168462620847,70.70881063270097,637.1086759048045,55.19444836333058,38.3478811202223,603.6526627526065,56.23381449904093,51.214052888443106,609.7427124598055,48.722588254762165,58.89478284679436,631.7141986654481,79.03526650749677,33.75374828336605,620.9877614939978,83.00004877789925,48.05014800680919,628.4760540127533,88.1458360498983,59.51339768159558,719.2706327491259,52.144753351415325,65.66680141632236,575.649541946503,49.837862234823554,67.70361262725677,590.0492563688883,40.62846065792483,79.20697936692046,599.9434023567657,76.56345554402246,74.34265270347102,575.9905441539074,85.22911221111238,77.8334941702529,601.2989632617446,77.38427351995631,86.94053009747621,595.2703292432049
68.63355816548977,29.94803054329557,687.2262636671998,55.71811588800956,16.159101473482863,609.6124235159239,79.11164448387213,11.59353563551716,625.7044632307285,68.79338129309893,24.025040212801883,616.9946158884754,83.50058795941854,36.593434512149734,575.0874543969862,60.467444360602876,93.03835612280872,571.3725165682854,3.054934042719176,90.97871991515056,585.6061095014179,-30.676980644031453,70.937675130748,637.3045731989741,56.0046396754337,38.65129449519066,604.4949520411099,56.947657493642154,51.45686123994218,610.9947904538955,48.413112937623666,59.19708100113301,631.3553261371062,78.2320981461359,34.257620390698804,619.0401352125713,82.2413391940465,48.09026883219451,626.7414538050349,87.20710293579215,59.56152633400975,717.3612381873207,52.42154327524186,65.49375311091143,575.7886017694741,50.19140914824933,67.6019941138945,589.7697746246861,40.71658576476643,79.30181718471401,600.2110385587524,75.89322933930433,73.41832876267414,568.9098125578354,85.46924304746638,77.87652425948991,602.1053672215241,77.38068730629998,86.94302080600795,595.109835965701
68.2862073233491,29.999561578564222,686.0944830509467,57.01758274809928,16.18296308513306,611.6391805873035,78.46700499091406,11.624802755669922,622.9189692501342,68.05229866701882,24.02670503222965,614.8052568752283,83.4804213292475,36.45178224045205,575.5459505138083,61.12694323031797,93.17870229665569,573.1419812250066,3.375516075565958,91.03284901470784,585.6578230748978,-31.02872296113932,70.78636448933045,636.6565063170143,55.01399557178576,38.4520905589567,602.92654159007,55.9466431378886,51.45412918688279,609.6029007419149,48.572748764329006,59.45918877150449,630.0515982048372,78.58371024437142,34.33684754286739,618.9650085126609,82.72902507848414,47.924041345573215,626.4249137412812,86.27455690076252,59.60937512278066,715.4643711524034,52.6485400803832,65.48766341791183,576.5942685867651,50.40556573719265,67.50385126280638,590.2962993092078,40.80480518929132,79.39676508366368,600.4789718627434,77.10988309738433,73.99996448545382,576.4288733488858,86.00297542533427,77.53227250496329,601.6485849117104,77.37710499325964,86.94551715038827,594.9494158692897
66.59251239865337,31.111689452556757,682.4671910854186,57.30202053869169,16.44035518163844,611.577145506899,78.05616681145408,11.753877964715182,623.9893839933899,68.66336994422794,24.130706162124447,617.1093367716079,83.58744312815145,36.72582246638198,575.3296740439781,61.27281221580945,92.97321164364168,573.3716202944139,3.145725755858445,91.04597958755241,588.2273374619751,-30.857860462140835,70.47940546446185,635.7771403276196,55.78315503374421,38.79327613995165,603.493716822782,56.22032944521148,52.072905689590044,608.5102385724036,48.961246146597894,59.27132056804759,630.8124365211279,77.21348563106334,34.15992611978705,617.1007360081767,82.06188054412672,48.07466797798279,626.0025542985912,85.34813374682423,59.656946930087244,713.5799017537553,53.09222362682531,65.91519659083787,576.7312929490097,51.58972446391811,69.10493078789348,592.4136156899101,40.8931191141038,79.49182328615224,600.7472028313374,76.23373052362676,73.08399684193978,569.5778949984975,86.17146069681424,78.0280900383098,603.7884964595298,77.37352657991607,86.94801913124617,594.789068893264
64.88320925749652,32.022396331773365,679.736483393437,59.17003304045176,16.504512433053396,613.843700261252,78.36241311537962,11.44078577849997,625.7381073356005,69.27388932513792,23.990344268294272,619.1146424505779,83.53688440434307,36.68979213593856,574.9982963017071,61.43435947817833,93.07404087661882,574.0007639192039,2.9330617384037625,91.2409573580902,588.5219338259814,-30.79690556215518,70.1862197879683,634.9000632293518,56.06528115559578,39.33055643669352,603.8580741719675,56.52033352391743,52.56384735341429,608.8578427766859,49.30616750439237,59.547930731069656,634.3452289295549,76.7519512327856,34.101333466566444,624.1230939185012,81.70063777561394,48.15793420142978,627.0574507768831,84.42777016572516,59.704244598714254,711.7077019000533,53.3862666879558,66.02371334047194,576.81051464459,50.937703781130935,69.72871313219828,590.2679460199644,40.981527722287254,79.58699201516774,601.0157320286127,75.93672557115633,73.0379784277822,569.2469871492735,85.49864048251294,78.05241660261846,603.643784271911,77.36995206536251,86.95052674921345,594.6287949769533
63.20183803160183,33.14000124807799,675.3567867187003,58.71504771487075,16.243645895069058,611.9252154117132,78.00045749625612,11.686403928862175,624.6078205816307,68.98522087419525,24.000081225070282,617.3975504202982,83.4660564294701,36.78903283627391,573.8396111698232,61.55402392021409,93.391393526337,574.1579340040416,2.755781675714274,91.44208050501625,590.5877741027844,-30.873486976274183,70.18197913455992,635.0693428381393,55.626252185153795,39.25472331367943,602.0684374156816,56.110406005363025,52.24297308873871,607.4752211059952,49.50946173238424,59.450527343722754,634.2625198755063,76.42280822762932,34.33828514839161,614.8920030504845,81.9911697662791,48.13539759123577,626.444774712379,83.51340372350273,59.75127093273406,709.8476452680341,53.78664168776188,66.35651546794846,577.0875713432454,50.14810556172115,70.03594724196901,587.9229140625961,41.0700311973968,79.68227149430888,601.2845600201616,76.61872393660038,73.32671060463336,569.2320449691165,85.56983818668084,78.07569233182073,601.5583015063305,77.36638144869605,86.95304000493024,594.4685940597597
61.3008213008848,33.86214667917356,669.4486907896016,58.37533395103239,16.618869542597523,610.334670998249,77.89055520162361,11.681155196001326,624.9430452071978,68.8902275000707,24.195306668724363,615.5982685932239,83.46575857963272,36.85632446983199,573.524620377843,61.49311533841481,93.0853731453702,575.0210741319569,2.615018351287979,91.03917665581218,589.8269330046281,-31.237970796009083,70.02921852775904,634.7384134653225,55.37335470719684,39.55628669424909,600.0735916483784,55.857922940957344,52.43718089058293,605.1437528575734,48.538042460421835,58.96578000465178,631.686023283929,75.95497146698388,34.58853518872227,613.4689872927657,78.71371514703496,47.73943305428979,620.6981929992752,82.60497284535965,59.79802869817439,707.999607271921,54.046121420781745,66.38704848026592,577.5199859602031,49.29053349374024,70.1839436437478,585.9207110511146,41.15862972347884,79.77766194778133,601.5536873730474,77.44886505172384,74.32386923041486,577.7996498728054,86.06307305985708,77.69974183354914,601.7704173376256,77.3628147290085,86.95555889904111,594.3084660811421
59.46583968242464,34.49006075732334,665.0598050337202,58.468833004535476,17.002351670893557,610.9368632797051,77.7901912825921,12.16360346928255,624.1600701137999,69.0380178285436,24.374152367251064,615.5557580898819,83.43477250232556,36.79221455854861,573.5164207550017,61.92831616045776,93.0331780842912,574.5582819424711,2.715320442611648,91.02662008683926,590.2179851006664,-31.446892037911343,69.75003029141993,633.7248248892274,55.96289153044092,39.63555981266043,599.8556112799046,56.17320205733747,52.51081214125925,605.0502985379495,47.04329864314619,58.643616330121475,625.9534531882352,74.84479507448303,34.89316264555989,610.7602498271086,74.3408731457657,47.65167095155116,611.4612297818263,81.70241680084702,59.844520623673425,706.1634650334839,54.3743157175711,66.55003380395549,579.0173060697621,49.299045807753934,69.87309570977287,586.8074100281178,41.24732348505773,79.87316360040815,601.8231146558719,77.07686738805059,74.14385647737701,577.5686336312974,85.67531800675056,77.4717051188255,600.0469515543609,77.35925190540276,86.95808343219792,594.148410980627
